r          d               f
4.2426     0.00986356   -2.61680165 
4.2426     0.00986356   -2.61680165 
4.4721     0.00905765   -2.66740023 
4.4721     0.00905765   -2.66740023 
4.4721     0.00905765   -2.66740023 
4.4721     0.00905765   -2.66740023 
4.4721     0.00905765   -2.66740023 
4.4721     0.00905765   -2.66740023 
4.4721     0.00905765   -2.66740023 
4.4721     0.00905765   -2.66740023 
5.0000     0.00771530   -2.77661273 
5.0000     0.00771530   -2.77661273 
5.0000     0.00771530   -2.77661273 
5.0000     0.00771530   -2.77661273 
5.0000     0.00771530   -2.77661273 
5.0000     0.00771530   -2.77661273 
5.0000     0.00771530   -2.77661273 
5.0000     0.00771530   -2.77661273 
5.0000     0.00760845   -2.77665950 
5.0000     0.00760845   -2.77665950 
5.0000     0.00760845   -2.77665950 
5.0000     0.00760845   -2.77665950 
5.0990     0.00741018   -2.79615362 
5.0990     0.00741018   -2.79615362 
5.0990     0.00741018   -2.79615362 
5.0990     0.00741018   -2.79615362 
5.0990     0.00741018   -2.79615362 
5.0990     0.00741018   -2.79615362 
5.0990     0.00741018   -2.79615362 
5.0990     0.00741018   -2.79615362 
5.3852     0.00687121   -2.85092785 
5.3852     0.00687121   -2.85092785 
5.3852     0.00687121   -2.85092785 
5.3852     0.00687121   -2.85092785 
5.3852     0.00687121   -2.85092785 
5.3852     0.00687121   -2.85092785 
5.3852     0.00687121   -2.85092785 
5.3852     0.00687121   -2.85092785 
5.6569     0.00643102   -2.90092732 
5.6569     0.00643102   -2.90092732 
5.6569     0.00643102   -2.90092732 
5.6569     0.00643102   -2.90092732 
5.8310     0.00613325   -2.93203761 
5.8310     0.00613325   -2.93203761 
5.8310     0.00613325   -2.93203761 
5.8310     0.00613325   -2.93203761 
5.8310     0.00613325   -2.93203761 
5.8310     0.00613325   -2.93203761 
5.8310     0.00613325   -2.93203761 
5.8310     0.00613325   -2.93203761 
6.0000     0.00583154   -2.96159414 
6.0000     0.00583154   -2.96159414 
6.0000     0.00583154   -2.96159414 
6.0000     0.00583154   -2.96159414 
6.0828     0.00572230   -2.97582139 
6.0828     0.00572230   -2.97582139 
6.0828     0.00572230   -2.97582139 
6.0828     0.00572230   -2.97582139 
6.0828     0.00572230   -2.97582139 
6.0828     0.00572230   -2.97582139 
6.0828     0.00572230   -2.97582139 
6.0828     0.00572230   -2.97582139 
6.3246     0.00541788   -3.01656755 
6.3246     0.00541788   -3.01656755 
6.3246     0.00541788   -3.01656755 
6.3246     0.00541788   -3.01656755 
6.3246     0.00541788   -3.01656755 
6.3246     0.00541788   -3.01656755 
6.3246     0.00541788   -3.01656755 
6.3246     0.00541788   -3.01656755 
6.4031     0.00534983   -3.02954337 
6.4031     0.00534983   -3.02954337 
6.4031     0.00534983   -3.02954337 
6.4031     0.00534983   -3.02954337 
6.4031     0.00534983   -3.02954337 
6.4031     0.00534983   -3.02954337 
6.4031     0.00534983   -3.02954337 
6.4031     0.00534983   -3.02954337 
6.7082     0.00498045   -3.07887189 
6.7082     0.00498045   -3.07887189 
6.7082     0.00498045   -3.07887189 
6.7082     0.00498045   -3.07887189 
6.7082     0.00498045   -3.07887189 
6.7082     0.00498045   -3.07887189 
6.7082     0.00498045   -3.07887189 
6.7082     0.00498045   -3.07887189 
7.0000     0.00465407   -3.12449575 
7.0000     0.00465407   -3.12449575 
7.0000     0.00465407   -3.12449575 
7.0000     0.00465407   -3.12449575 
7.0711     0.00462088   -3.13537139 
7.0711     0.00462088   -3.13537139 
7.0711     0.00462088   -3.13537139 
7.0711     0.00462088   -3.13537139 
7.0711     0.00458848   -3.13538553 
7.0711     0.00458848   -3.13538553 
7.0711     0.00458848   -3.13538553 
7.0711     0.00458848   -3.13538553 
7.0711     0.00458848   -3.13538553 
7.0711     0.00458848   -3.13538553 
7.0711     0.00458848   -3.13538553 
7.0711     0.00458848   -3.13538553 
7.2111     0.00448389   -3.15659509 
7.2111     0.00448389   -3.15659509 
7.2111     0.00448389   -3.15659509 
7.2111     0.00448389   -3.15659509 
7.2111     0.00448389   -3.15659509 
7.2111     0.00448389   -3.15659509 
7.2111     0.00448389   -3.15659509 
7.2111     0.00448389   -3.15659509 
7.2801     0.00440296   -3.16694650 
7.2801     0.00440296   -3.16694650 
7.2801     0.00440296   -3.16694650 
7.2801     0.00440296   -3.16694650 
7.2801     0.00440296   -3.16694650 
7.2801     0.00440296   -3.16694650 
7.2801     0.00440296   -3.16694650 
7.2801     0.00440296   -3.16694650 
7.6158     0.00412746   -3.21622521 
7.6158     0.00412746   -3.21622521 
7.6158     0.00412746   -3.21622521 
7.6158     0.00412746   -3.21622521 
7.6158     0.00412746   -3.21622521 
7.6158     0.00412746   -3.21622521 
7.6158     0.00412746   -3.21622521 
7.6158     0.00412746   -3.21622521 
7.8102     0.00398801   -3.24402807 
7.8102     0.00398801   -3.24402807 
7.8102     0.00398801   -3.24402807 
7.8102     0.00398801   -3.24402807 
7.8102     0.00398801   -3.24402807 
7.8102     0.00398801   -3.24402807 
7.8102     0.00398801   -3.24402807 
7.8102     0.00398801   -3.24402807 
8.0000     0.00382654   -3.27067135 
8.0000     0.00382654   -3.27067135 
8.0000     0.00382654   -3.27067135 
8.0000     0.00382654   -3.27067135 
8.0623     0.00379996   -3.27929856 
8.0623     0.00379996   -3.27929856 
8.0623     0.00379996   -3.27929856 
8.0623     0.00379996   -3.27929856 
8.0623     0.00379996   -3.27929856 
8.0623     0.00379996   -3.27929856 
8.0623     0.00379996   -3.27929856 
8.0623     0.00379996   -3.27929856 
8.0623     0.00378463   -3.27930524 
8.0623     0.00378463   -3.27930524 
8.0623     0.00378463   -3.27930524 
8.0623     0.00378463   -3.27930524 
8.0623     0.00378463   -3.27930524 
8.0623     0.00378463   -3.27930524 
8.0623     0.00378463   -3.27930524 
8.0623     0.00378463   -3.27930524 
8.2462     0.00366459   -3.30452601 
8.2462     0.00366459   -3.30452601 
8.2462     0.00366459   -3.30452601 
8.2462     0.00366459   -3.30452601 
8.2462     0.00366459   -3.30452601 
8.2462     0.00366459   -3.30452601 
8.2462     0.00366459   -3.30452601 
8.2462     0.00366459   -3.30452601 
8.4853     0.00352849   -3.33667316 
8.4853     0.00352849   -3.33667316 
8.4853     0.00352849   -3.33667316 
8.4853     0.00352849   -3.33667316 
8.5440     0.00348225   -3.34447108 
8.5440     0.00348225   -3.34447108 
8.5440     0.00348225   -3.34447108 
8.5440     0.00348225   -3.34447108 
8.5440     0.00348225   -3.34447108 
8.5440     0.00348225   -3.34447108 
8.5440     0.00348225   -3.34447108 
8.5440     0.00348225   -3.34447108 
8.6023     0.00345596   -3.35216766 
8.6023     0.00345596   -3.35216766 
8.6023     0.00345596   -3.35216766 
8.6023     0.00345596   -3.35216766 
8.6023     0.00345596   -3.35216766 
8.6023     0.00345596   -3.35216766 
8.6023     0.00345596   -3.35216766 
8.6023     0.00345596   -3.35216766 
8.9443     0.00325845   -3.39654278 
8.9443     0.00325845   -3.39654278 
8.9443     0.00325845   -3.39654278 
8.9443     0.00325845   -3.39654278 
8.9443     0.00325845   -3.39654278 
8.9443     0.00325845   -3.39654278 
8.9443     0.00325845   -3.39654278 
8.9443     0.00325845   -3.39654278 
9.0000     0.00321891   -3.40365706 
9.0000     0.00321891   -3.40365706 
9.0000     0.00321891   -3.40365706 
9.0000     0.00321891   -3.40365706 
9.0554     0.00319087   -3.41069012 
9.0554     0.00319087   -3.41069012 
9.0554     0.00319087   -3.41069012 
9.0554     0.00319087   -3.41069012 
9.0554     0.00319087   -3.41069012 
9.0554     0.00319087   -3.41069012 
9.0554     0.00319087   -3.41069012 
9.0554     0.00319087   -3.41069012 
9.2195     0.00312075   -3.43134248 
9.2195     0.00312075   -3.43134248 
9.2195     0.00312075   -3.43134248 
9.2195     0.00312075   -3.43134248 
9.2195     0.00312075   -3.43134248 
9.2195     0.00312075   -3.43134248 
9.2195     0.00312075   -3.43134248 
9.2195     0.00312075   -3.43134248 
9.2195     0.00310946   -3.43134740 
9.2195     0.00310946   -3.43134740 
9.2195     0.00310946   -3.43134740 
9.2195     0.00310946   -3.43134740 
9.2195     0.00310946   -3.43134740 
9.2195     0.00310946   -3.43134740 
9.2195     0.00310946   -3.43134740 
9.2195     0.00310946   -3.43134740 
9.4340     0.00301424   -3.45791582 
9.4340     0.00301424   -3.45791582 
9.4340     0.00301424   -3.45791582 
9.4340     0.00301424   -3.45791582 
9.4340     0.00301424   -3.45791582 
9.4340     0.00301424   -3.45791582 
9.4340     0.00301424   -3.45791582 
9.4340     0.00301424   -3.45791582 
9.4868     0.00298359   -3.46439765 
9.4868     0.00298359   -3.46439765 
9.4868     0.00298359   -3.46439765 
9.4868     0.00298359   -3.46439765 
9.4868     0.00298359   -3.46439765 
9.4868     0.00298359   -3.46439765 
9.4868     0.00298359   -3.46439765 
9.4868     0.00298359   -3.46439765 
9.8489     0.00282577   -3.50806264 
9.8489     0.00282577   -3.50806264 
9.8489     0.00282577   -3.50806264 
9.8489     0.00282577   -3.50806264 
9.8489     0.00282577   -3.50806264 
9.8489     0.00282577   -3.50806264 
9.8489     0.00282577   -3.50806264 
9.8489     0.00282577   -3.50806264 
9.8995     0.00280951   -3.51407134 
9.8995     0.00280951   -3.51407134 
9.8995     0.00280951   -3.51407134 
9.8995     0.00280951   -3.51407134 
10.0000    0.00276693   -3.52593405 
10.0000    0.00276693   -3.52593405 
10.0000    0.00276693   -3.52593405 
10.0000    0.00276693   -3.52593405 
10.0000    0.00276693   -3.52593405 
10.0000    0.00276693   -3.52593405 
10.0000    0.00276693   -3.52593405 
10.0000    0.00276693   -3.52593405 
10.0000    0.00275701   -3.52593836 
10.0000    0.00275701   -3.52593836 
10.0000    0.00275701   -3.52593836 
10.0000    0.00275701   -3.52593836 
10.0499    0.00273723   -3.53179150 
10.0499    0.00273723   -3.53179150 
10.0499    0.00273723   -3.53179150 
10.0499    0.00273723   -3.53179150 
10.0499    0.00273723   -3.53179150 
10.0499    0.00273723   -3.53179150 
10.0499    0.00273723   -3.53179150 
10.0499    0.00273723   -3.53179150 
10.1980    0.00268015   -3.54905126 
10.1980    0.00268015   -3.54905126 
10.1980    0.00268015   -3.54905126 
10.1980    0.00268015   -3.54905126 
10.1980    0.00268015   -3.54905126 
10.1980    0.00268015   -3.54905126 
10.1980    0.00268015   -3.54905126 
10.1980    0.00268015   -3.54905126 
10.2956    0.00264846   -3.56031487 
10.2956    0.00264846   -3.56031487 
10.2956    0.00264846   -3.56031487 
10.2956    0.00264846   -3.56031487 
10.2956    0.00264846   -3.56031487 
10.2956    0.00264846   -3.56031487 
10.2956    0.00264846   -3.56031487 
10.2956    0.00264846   -3.56031487 
10.4403    0.00259053   -3.57687135 
10.4403    0.00259053   -3.57687135 
10.4403    0.00259053   -3.57687135 
10.4403    0.00259053   -3.57687135 
10.4403    0.00259053   -3.57687135 
10.4403    0.00259053   -3.57687135 
10.4403    0.00259053   -3.57687135 
10.4403    0.00259053   -3.57687135 
10.6301    0.00252862   -3.59833142 
10.6301    0.00252862   -3.59833142 
10.6301    0.00252862   -3.59833142 
10.6301    0.00252862   -3.59833142 
10.6301    0.00252862   -3.59833142 
10.6301    0.00252862   -3.59833142 
10.6301    0.00252862   -3.59833142 
10.6301    0.00252862   -3.59833142 
10.7703    0.00247579   -3.61399778 
10.7703    0.00247579   -3.61399778 
10.7703    0.00247579   -3.61399778 
10.7703    0.00247579   -3.61399778 
10.7703    0.00247579   -3.61399778 
10.7703    0.00247579   -3.61399778 
10.7703    0.00247579   -3.61399778 
10.7703    0.00247579   -3.61399778 
10.8167    0.00246342   -3.61913906 
10.8167    0.00246342   -3.61913906 
10.8167    0.00246342   -3.61913906 
10.8167    0.00246342   -3.61913906 
10.8167    0.00246342   -3.61913906 
10.8167    0.00246342   -3.61913906 
10.8167    0.00246342   -3.61913906 
10.8167    0.00246342   -3.61913906 
11.0000    0.00239624   -3.63933493 
11.0000    0.00239624   -3.63933493 
11.0000    0.00239624   -3.63933493 
11.0000    0.00239624   -3.63933493 
11.0454    0.00238191   -3.64429153 
11.0454    0.00238191   -3.64429153 
11.0454    0.00238191   -3.64429153 
11.0454    0.00238191   -3.64429153 
11.0454    0.00238191   -3.64429153 
11.0454    0.00238191   -3.64429153 
11.0454    0.00238191   -3.64429153 
11.0454    0.00238191   -3.64429153 
11.1803    0.00234433   -3.65894907 
11.1803    0.00234433   -3.65894907 
11.1803    0.00234433   -3.65894907 
11.1803    0.00234433   -3.65894907 
11.1803    0.00234433   -3.65894907 
11.1803    0.00234433   -3.65894907 
11.1803    0.00234433   -3.65894907 
11.1803    0.00234433   -3.65894907 
11.1803    0.00234049   -3.65895075 
11.1803    0.00234049   -3.65895075 
11.1803    0.00234049   -3.65895075 
11.1803    0.00234049   -3.65895075 
11.1803    0.00234049   -3.65895075 
11.1803    0.00234049   -3.65895075 
11.1803    0.00234049   -3.65895075 
11.1803    0.00234049   -3.65895075 
11.3137    0.00230609   -3.67330251 
11.3137    0.00230609   -3.67330251 
11.3137    0.00230609   -3.67330251 
11.3137    0.00230609   -3.67330251 
11.4018    0.00227953   -3.68270952 
11.4018    0.00227953   -3.68270952 
11.4018    0.00227953   -3.68270952 
11.4018    0.00227953   -3.68270952 
11.4018    0.00227953   -3.68270952 
11.4018    0.00227953   -3.68270952 
11.4018    0.00227953   -3.68270952 
11.4018    0.00227953   -3.68270952 
11.4018    0.00227484   -3.68271156 
11.4018    0.00227484   -3.68271156 
11.4018    0.00227484   -3.68271156 
11.4018    0.00227484   -3.68271156 
11.4018    0.00227484   -3.68271156 
11.4018    0.00227484   -3.68271156 
11.4018    0.00227484   -3.68271156 
11.4018    0.00227484   -3.68271156 
11.6619    0.00220356   -3.71018894 
11.6619    0.00220356   -3.71018894 
11.6619    0.00220356   -3.71018894 
11.6619    0.00220356   -3.71018894 
11.6619    0.00220356   -3.71018894 
11.6619    0.00220356   -3.71018894 
11.6619    0.00220356   -3.71018894 
11.6619    0.00220356   -3.71018894 
11.7047    0.00218940   -3.71466610 
11.7047    0.00218940   -3.71466610 
11.7047    0.00218940   -3.71466610 
11.7047    0.00218940   -3.71466610 
11.7047    0.00218940   -3.71466610 
11.7047    0.00218940   -3.71466610 
11.7047    0.00218940   -3.71466610 
11.7047    0.00218940   -3.71466610 
12.0000    0.00210810   -3.74522258 
12.0000    0.00210810   -3.74522258 
12.0000    0.00210810   -3.74522258 
12.0000    0.00210810   -3.74522258 
12.0416    0.00210303   -3.74947844 
12.0416    0.00210303   -3.74947844 
12.0416    0.00210303   -3.74947844 
12.0416    0.00210303   -3.74947844 
12.0416    0.00210303   -3.74947844 
12.0416    0.00210303   -3.74947844 
12.0416    0.00210303   -3.74947844 
12.0416    0.00210303   -3.74947844 
12.0416    0.00209757   -3.74948082 
12.0416    0.00209757   -3.74948082 
12.0416    0.00209757   -3.74948082 
12.0416    0.00209757   -3.74948082 
12.0416    0.00209757   -3.74948082 
12.0416    0.00209757   -3.74948082 
12.0416    0.00209757   -3.74948082 
12.0416    0.00209757   -3.74948082 
12.0830    0.00209005   -3.75371213 
12.0830    0.00209005   -3.75371213 
12.0830    0.00209005   -3.75371213 
12.0830    0.00209005   -3.75371213 
12.0830    0.00209005   -3.75371213 
12.0830    0.00209005   -3.75371213 
12.0830    0.00209005   -3.75371213 
12.0830    0.00209005   -3.75371213 
12.1655    0.00206659   -3.76210300 
12.1655    0.00206659   -3.76210300 
12.1655    0.00206659   -3.76210300 
12.1655    0.00206659   -3.76210300 
12.1655    0.00206659   -3.76210300 
12.1655    0.00206659   -3.76210300 
12.1655    0.00206659   -3.76210300 
12.1655    0.00206659   -3.76210300 
12.2066    0.00206058   -3.76625880 
12.2066    0.00206058   -3.76625880 
12.2066    0.00206058   -3.76625880 
12.2066    0.00206058   -3.76625880 
12.2066    0.00206058   -3.76625880 
12.2066    0.00206058   -3.76625880 
12.2066    0.00206058   -3.76625880 
12.2066    0.00206058   -3.76625880 
12.3693    0.00201731   -3.78265037 
12.3693    0.00201731   -3.78265037 
12.3693    0.00201731   -3.78265037 
12.3693    0.00201731   -3.78265037 
12.3693    0.00201731   -3.78265037 
12.3693    0.00201731   -3.78265037 
12.3693    0.00201731   -3.78265037 
12.3693    0.00201731   -3.78265037 
12.5300    0.00198169   -3.79866824 
12.5300    0.00198169   -3.79866824 
12.5300    0.00198169   -3.79866824 
12.5300    0.00198169   -3.79866824 
12.5300    0.00198169   -3.79866824 
12.5300    0.00198169   -3.79866824 
12.5300    0.00198169   -3.79866824 
12.5300    0.00198169   -3.79866824 
12.6491    0.00195251   -3.81045022 
12.6491    0.00195251   -3.81045022 
12.6491    0.00195251   -3.81045022 
12.6491    0.00195251   -3.81045022 
12.6491    0.00195251   -3.81045022 
12.6491    0.00195251   -3.81045022 
12.6491    0.00195251   -3.81045022 
12.6491    0.00195251   -3.81045022 
12.7279    0.00193773   -3.81819604 
12.7279    0.00193773   -3.81819604 
12.7279    0.00193773   -3.81819604 
12.7279    0.00193773   -3.81819604 
12.8062    0.00191995   -3.82585996 
12.8062    0.00191995   -3.82585996 
12.8062    0.00191995   -3.82585996 
12.8062    0.00191995   -3.82585996 
12.8062    0.00191995   -3.82585996 
12.8062    0.00191995   -3.82585996 
12.8062    0.00191995   -3.82585996 
12.8062    0.00191995   -3.82585996 
13.0000    0.00187580   -3.84466817 
13.0000    0.00187580   -3.84466817 
13.0000    0.00187580   -3.84466817 
13.0000    0.00187580   -3.84466817 
13.0000    0.00187580   -3.84466817 
13.0000    0.00187580   -3.84466817 
13.0000    0.00187580   -3.84466817 
13.0000    0.00187580   -3.84466817 
13.0000    0.00187361   -3.84466912 
13.0000    0.00187361   -3.84466912 
13.0000    0.00187361   -3.84466912 
13.0000    0.00187361   -3.84466912 
13.0384    0.00186896   -3.84837043 
13.0384    0.00186896   -3.84837043 
13.0384    0.00186896   -3.84837043 
13.0384    0.00186896   -3.84837043 
13.0384    0.00186896   -3.84837043 
13.0384    0.00186896   -3.84837043 
13.0384    0.00186896   -3.84837043 
13.0384    0.00186896   -3.84837043 
13.0384    0.00186553   -3.84837192 
13.0384    0.00186553   -3.84837192 
13.0384    0.00186553   -3.84837192 
13.0384    0.00186553   -3.84837192 
13.0384    0.00186553   -3.84837192 
13.0384    0.00186553   -3.84837192 
13.0384    0.00186553   -3.84837192 
13.0384    0.00186553   -3.84837192 
13.1529    0.00184192   -3.85936705 
13.1529    0.00184192   -3.85936705 
13.1529    0.00184192   -3.85936705 
13.1529    0.00184192   -3.85936705 
13.1529    0.00184192   -3.85936705 
13.1529    0.00184192   -3.85936705 
13.1529    0.00184192   -3.85936705 
13.1529    0.00184192   -3.85936705 
13.3417    0.00180412   -3.87732655 
13.3417    0.00180412   -3.87732655 
13.3417    0.00180412   -3.87732655 
13.3417    0.00180412   -3.87732655 
13.3417    0.00180412   -3.87732655 
13.3417    0.00180412   -3.87732655 
13.3417    0.00180412   -3.87732655 
13.3417    0.00180412   -3.87732655 
13.4164    0.00179098   -3.88438615 
13.4164    0.00179098   -3.88438615 
13.4164    0.00179098   -3.88438615 
13.4164    0.00179098   -3.88438615 
13.4164    0.00179098   -3.88438615 
13.4164    0.00179098   -3.88438615 
13.4164    0.00179098   -3.88438615 
13.4164    0.00179098   -3.88438615 
13.4536    0.00178503   -3.88789002 
13.4536    0.00178503   -3.88789002 
13.4536    0.00178503   -3.88789002 
13.4536    0.00178503   -3.88789002 
13.4536    0.00178503   -3.88789002 
13.4536    0.00178503   -3.88789002 
13.4536    0.00178503   -3.88789002 
13.4536    0.00178503   -3.88789002 
13.6015    0.00175627   -3.90174062 
13.6015    0.00175627   -3.90174062 
13.6015    0.00175627   -3.90174062 
13.6015    0.00175627   -3.90174062 
13.6015    0.00175627   -3.90174062 
13.6015    0.00175627   -3.90174062 
13.6015    0.00175627   -3.90174062 
13.6015    0.00175627   -3.90174062 
13.6015    0.00175400   -3.90174161 
13.6015    0.00175400   -3.90174161 
13.6015    0.00175400   -3.90174161 
13.6015    0.00175400   -3.90174161 
13.6015    0.00175400   -3.90174161 
13.6015    0.00175400   -3.90174161 
13.6015    0.00175400   -3.90174161 
13.6015    0.00175400   -3.90174161 
13.8924    0.00170141   -3.92867252 
13.8924    0.00170141   -3.92867252 
13.8924    0.00170141   -3.92867252 
13.8924    0.00170141   -3.92867252 
13.8924    0.00170141   -3.92867252 
13.8924    0.00170141   -3.92867252 
13.8924    0.00170141   -3.92867252 
13.8924    0.00170141   -3.92867252 
13.9284    0.00169410   -3.93197036 
13.9284    0.00169410   -3.93197036 
13.9284    0.00169410   -3.93197036 
13.9284    0.00169410   -3.93197036 
13.9284    0.00169410   -3.93197036 
13.9284    0.00169410   -3.93197036 
13.9284    0.00169410   -3.93197036 
13.9284    0.00169410   -3.93197036 
14.0000    0.00167970   -3.93852140 
14.0000    0.00167970   -3.93852140 
14.0000    0.00167970   -3.93852140 
14.0000    0.00167970   -3.93852140 
14.0357    0.00167335   -3.94177463 
14.0357    0.00167335   -3.94177463 
14.0357    0.00167335   -3.94177463 
14.0357    0.00167335   -3.94177463 
14.0357    0.00167335   -3.94177463 
14.0357    0.00167335   -3.94177463 
14.0357    0.00167335   -3.94177463 
14.0357    0.00167335   -3.94177463 
14.1421    0.00165816   -3.95144695 
14.1421    0.00165816   -3.95144695 
14.1421    0.00165816   -3.95144695 
14.1421    0.00165816   -3.95144695 
14.1421    0.00165512   -3.95144827 
14.1421    0.00165512   -3.95144827 
14.1421    0.00165512   -3.95144827 
14.1421    0.00165512   -3.95144827 
14.1421    0.00165512   -3.95144827 
14.1421    0.00165512   -3.95144827 
14.1421    0.00165512   -3.95144827 
14.1421    0.00165512   -3.95144827 
14.2127    0.00164581   -3.95782585 
14.2127    0.00164581   -3.95782585 
14.2127    0.00164581   -3.95782585 
14.2127    0.00164581   -3.95782585 
14.2127    0.00164581   -3.95782585 
14.2127    0.00164581   -3.95782585 
14.2127    0.00164581   -3.95782585 
14.2127    0.00164581   -3.95782585 
14.3178    0.00162690   -3.96729166 
14.3178    0.00162690   -3.96729166 
14.3178    0.00162690   -3.96729166 
14.3178    0.00162690   -3.96729166 
14.3178    0.00162690   -3.96729166 
14.3178    0.00162690   -3.96729166 
14.3178    0.00162690   -3.96729166 
14.3178    0.00162690   -3.96729166 
14.3178    0.00162562   -3.96729222 
14.3178    0.00162562   -3.96729222 
14.3178    0.00162562   -3.96729222 
14.3178    0.00162562   -3.96729222 
14.3178    0.00162562   -3.96729222 
14.3178    0.00162562   -3.96729222 
14.3178    0.00162562   -3.96729222 
14.3178    0.00162562   -3.96729222 
14.4222    0.00161026   -3.97663606 
14.4222    0.00161026   -3.97663606 
14.4222    0.00161026   -3.97663606 
14.4222    0.00161026   -3.97663606 
14.4222    0.00161026   -3.97663606 
14.4222    0.00161026   -3.97663606 
14.4222    0.00161026   -3.97663606 
14.4222    0.00161026   -3.97663606 
14.5602    0.00158607   -3.98891458 
14.5602    0.00158607   -3.98891458 
14.5602    0.00158607   -3.98891458 
14.5602    0.00158607   -3.98891458 
14.5602    0.00158607   -3.98891458 
14.5602    0.00158607   -3.98891458 
14.5602    0.00158607   -3.98891458 
14.5602    0.00158607   -3.98891458 
14.7648    0.00155486   -4.00695560 
14.7648    0.00155486   -4.00695560 
14.7648    0.00155486   -4.00695560 
14.7648    0.00155486   -4.00695560 
14.7648    0.00155486   -4.00695560 
14.7648    0.00155486   -4.00695560 
14.7648    0.00155486   -4.00695560 
14.7648    0.00155486   -4.00695560 
14.8661    0.00154016   -4.01581350 
14.8661    0.00154016   -4.01581350 
14.8661    0.00154016   -4.01581350 
14.8661    0.00154016   -4.01581350 
14.8661    0.00154016   -4.01581350 
14.8661    0.00154016   -4.01581350 
14.8661    0.00154016   -4.01581350 
14.8661    0.00154016   -4.01581350 
14.8661    0.00153855   -4.01581420 
14.8661    0.00153855   -4.01581420 
14.8661    0.00153855   -4.01581420 
14.8661    0.00153855   -4.01581420 
14.8661    0.00153855   -4.01581420 
14.8661    0.00153855   -4.01581420 
14.8661    0.00153855   -4.01581420 
14.8661    0.00153855   -4.01581420 
15.0000    0.00151963   -4.02746226 
15.0000    0.00151963   -4.02746226 
15.0000    0.00151963   -4.02746226 
15.0000    0.00151963   -4.02746226 
15.0000    0.00151963   -4.02746226 
15.0000    0.00151963   -4.02746226 
15.0000    0.00151963   -4.02746226 
15.0000    0.00151963   -4.02746226 
15.2315    0.00148463   -4.04741840 
15.2315    0.00148463   -4.04741840 
15.2315    0.00148463   -4.04741840 
15.2315    0.00148463   -4.04741840 
15.2315    0.00148463   -4.04741840 
15.2315    0.00148463   -4.04741840 
15.2315    0.00148463   -4.04741840 
15.2315    0.00148463   -4.04741840 
15.2643    0.00148063   -4.05022572 
15.2643    0.00148063   -4.05022572 
15.2643    0.00148063   -4.05022572 
15.2643    0.00148063   -4.05022572 
15.2643    0.00148063   -4.05022572 
15.2643    0.00148063   -4.05022572 
15.2643    0.00148063   -4.05022572 
15.2643    0.00148063   -4.05022572 
15.5563    0.00144011   -4.07503029 
15.5563    0.00144011   -4.07503029 
15.5563    0.00144011   -4.07503029 
15.5563    0.00144011   -4.07503029 
15.6205    0.00143135   -4.08043260 
15.6205    0.00143135   -4.08043260 
15.6205    0.00143135   -4.08043260 
15.6205    0.00143135   -4.08043260 
15.6205    0.00143135   -4.08043260 
15.6205    0.00143135   -4.08043260 
15.6205    0.00143135   -4.08043260 
15.6205    0.00143135   -4.08043260 
15.6525    0.00142632   -4.08311956 
15.6525    0.00142632   -4.08311956 
15.6525    0.00142632   -4.08311956 
