r           d           f
13.6015    0.0013     -3.73761322
13.6015    0.0013     -3.73761322
13.6015    0.0013     -3.73761322
13.6015    0.0013     -3.73761322
13.6015    0.0013     -3.73761322
13.6015    0.0013     -3.73761322
13.8924    0.0013     -3.76131277
13.8924    0.0013     -3.76131277
13.8924    0.0013     -3.76131277
13.8924    0.0013     -3.76131277
13.8924    0.0013     -3.76131277
13.8924    0.0013     -3.76131277
13.8924    0.0013     -3.76131277
13.8924    0.0013     -3.76131277
13.9284    0.0013     -3.76421488
13.9284    0.0013     -3.76421488
13.9284    0.0013     -3.76421488
13.9284    0.0013     -3.76421488
13.9284    0.0013     -3.76421488
13.9284    0.0013     -3.76421488
13.9284    0.0013     -3.76421488
13.9284    0.0013     -3.76421488
14.0000    0.0013     -3.76997975
14.0000    0.0013     -3.76997975
14.0000    0.0013     -3.76997975
14.0000    0.0013     -3.76997975
14.0357    0.0013     -3.77284265
14.0357    0.0013     -3.77284265
14.0357    0.0013     -3.77284265
14.0357    0.0013     -3.77284265
14.0357    0.0013     -3.77284265
14.0357    0.0013     -3.77284265
14.0357    0.0013     -3.77284265
14.0357    0.0013     -3.77284265
14.1421    0.0013     -3.78135461
14.1421    0.0013     -3.78135461
14.1421    0.0013     -3.78135461
14.1421    0.0013     -3.78135461
14.1421    0.0013     -3.78135562
14.1421    0.0013     -3.78135562
14.1421    0.0013     -3.78135562
14.1421    0.0013     -3.78135562
14.1421    0.0013     -3.78135562
14.1421    0.0013     -3.78135562
14.1421    0.0013     -3.78135562
14.1421    0.0013     -3.78135562
14.2127    0.0013     -3.78696812
14.2127    0.0013     -3.78696812
14.2127    0.0013     -3.78696812
14.2127    0.0013     -3.78696812
14.2127    0.0013     -3.78696812
14.2127    0.0013     -3.78696812
14.2127    0.0013     -3.78696812
14.2127    0.0013     -3.78696812
14.3178    0.0012     -3.79529812
14.3178    0.0012     -3.79529812
14.3178    0.0012     -3.79529812
14.3178    0.0012     -3.79529812
14.3178    0.0012     -3.79529812
14.3178    0.0012     -3.79529812
14.3178    0.0012     -3.79529812
14.3178    0.0012     -3.79529812
14.3178    0.0012     -3.79529855
14.3178    0.0012     -3.79529855
14.3178    0.0012     -3.79529855
14.3178    0.0012     -3.79529855
14.3178    0.0012     -3.79529855
14.3178    0.0012     -3.79529855
14.3178    0.0012     -3.79529855
14.3178    0.0012     -3.79529855
14.4222    0.0012     -3.80352142
14.4222    0.0012     -3.80352142
14.4222    0.0012     -3.80352142
14.4222    0.0012     -3.80352142
14.4222    0.0012     -3.80352142
14.4222    0.0012     -3.80352142
14.4222    0.0012     -3.80352142
14.4222    0.0012     -3.80352142
14.5602    0.0012     -3.81432660
14.5602    0.0012     -3.81432660
14.5602    0.0012     -3.81432660
14.5602    0.0012     -3.81432660
14.5602    0.0012     -3.81432660
14.5602    0.0012     -3.81432660
14.5602    0.0012     -3.81432660
14.5602    0.0012     -3.81432660
14.7648    0.0012     -3.83020315
14.7648    0.0012     -3.83020315
14.7648    0.0012     -3.83020315
14.7648    0.0012     -3.83020315
14.7648    0.0012     -3.83020315
14.7648    0.0012     -3.83020315
14.7648    0.0012     -3.83020315
14.7648    0.0012     -3.83020315
14.8661    0.0012     -3.83799836
14.8661    0.0012     -3.83799836
14.8661    0.0012     -3.83799836
14.8661    0.0012     -3.83799836
14.8661    0.0012     -3.83799836
14.8661    0.0012     -3.83799836
14.8661    0.0012     -3.83799836
14.8661    0.0012     -3.83799836
14.8661    0.0012     -3.83799892
14.8661    0.0012     -3.83799892
14.8661    0.0012     -3.83799892
14.8661    0.0012     -3.83799892
14.8661    0.0012     -3.83799892
14.8661    0.0012     -3.83799892
14.8661    0.0012     -3.83799892
14.8661    0.0012     -3.83799892
15.0000    0.0012     -3.84824952
15.0000    0.0012     -3.84824952
