r           d           f
29.5484    0.0033     -4.16929523
29.5484    0.0033     -4.16929523
29.5493    0.0011     -4.17029914
29.5493    0.0011     -4.17029914
29.5897    0.0010     -4.17219576
29.5897    0.0010     -4.17219576
29.6219    0.0005     -4.17432286
29.6219    0.0005     -4.17432286
29.6255    0.0010     -4.17466475
29.6255    0.0010     -4.17466475
29.6364    0.0062     -4.17204675
29.6364    0.0062     -4.17204675
29.6426    0.0016     -4.17433819
29.6426    0.0016     -4.17433819
29.6455    0.0005     -4.17492928
29.6455    0.0005     -4.17492928
29.7376    0.0011     -4.17983483
29.7376    0.0011     -4.17983483
29.7460    0.0031     -4.17842353
29.7460    0.0031     -4.17842353
29.7521    0.0058     -4.17749052
29.7521    0.0058     -4.17749052
29.8209    0.0006     -4.18289083
29.8209    0.0006     -4.18289083
29.8474    0.0007     -4.18467008
29.8474    0.0007     -4.18467008
29.8582    0.0043     -4.18301618
29.8582    0.0043     -4.18301618
29.9238    0.0021     -4.18692093
29.9238    0.0021     -4.18692093
29.9295    0.0001     -4.18806815
29.9295    0.0001     -4.18806815
29.9739    0.0055     -4.18771596
29.9739    0.0055     -4.18771596
30.0275    0.0034     -4.19108944
30.0275    0.0034     -4.19108944
30.0759    0.0048     -4.19264350
30.0759    0.0048     -4.19264350
30.1229    0.0004     -4.19671257
30.1229    0.0004     -4.19671257
30.1801    0.0010     -4.19988137
30.1801    0.0010     -4.19988137
30.1978    0.0059     -4.19768285
30.1978    0.0059     -4.19768285
30.2515    0.0007     -4.20296196
30.2515    0.0007     -4.20296196
30.3545    0.0037     -4.20571667
30.3545    0.0037     -4.20571667
30.3783    0.0036     -4.20679695
30.3783    0.0036     -4.20679695
30.3876    0.0026     -4.20764962
30.3876    0.0026     -4.20764962
30.3961    0.0003     -4.20928851
30.3961    0.0003     -4.20928851
30.4935    0.0001     -4.21349422
30.4935    0.0001     -4.21349422
30.4945    0.0059     -4.21099932
30.4945    0.0059     -4.21099932
30.4963    0.0058     -4.21113805
30.4963    0.0058     -4.21113805
30.7180    0.0008     -4.22392256
30.7180    0.0008     -4.22392256
30.7205    0.0010     -4.22410273
30.7205    0.0010     -4.22410273
30.7481    0.0049     -4.22277799
30.7481    0.0049     -4.22277799
30.7960    0.0038     -4.22536387
30.7960    0.0038     -4.22536387
30.8213    0.0058     -4.22562532
30.8213    0.0058     -4.22562532
30.8267    0.0054     -4.22603025
30.8267    0.0054     -4.22603025
30.8324    0.0048     -4.22654305
30.8324    0.0048     -4.22654305
30.8624    0.0052     -4.22772646
30.8624    0.0052     -4.22772646
30.9303    0.0001     -4.23304381
30.9303    0.0001     -4.23304381
30.9389    0.0008     -4.23370264
30.9389    0.0008     -4.23370264
30.9594    0.0011     -4.23380965
30.9594    0.0011     -4.23380965
30.9857    0.0044     -4.23352460
30.9857    0.0044     -4.23352460
31.0169    0.0006     -4.23655470
31.0169    0.0006     -4.23655470
31.0259    0.0030     -4.23589710
31.0259    0.0030     -4.23589710
31.0369    0.0005     -4.23794358
31.0369    0.0005     -4.23794358
31.0446    0.0010     -4.23847090
31.0446    0.0010     -4.23847090
31.0750    0.0054     -4.23704265
31.0750    0.0054     -4.23704265
31.0828    0.0016     -4.23905744
31.0828    0.0016     -4.23905744
31.2543    0.0002     -4.24720334
31.2543    0.0002     -4.24720334
31.2781    0.0040     -4.24658608
31.2781    0.0040     -4.24658608
31.3194    0.0039     -4.24845022
31.3194    0.0039     -4.24845022
31.3851    0.0020     -4.25214661
31.3851    0.0020     -4.25214661
31.4305    0.0003     -4.25515124
31.4305    0.0003     -4.25515124
31.4666    0.0055     -4.25420976
31.4666    0.0055     -4.25420976
31.4753    0.0049     -4.25485003
31.4753    0.0049     -4.25485003
31.5093    0.0056     -4.25603811
31.5093    0.0056     -4.25603811
31.5874    0.0017     -4.26115420
31.5874    0.0017     -4.26115420
31.6111    0.0020     -4.26205544
31.6111    0.0020     -4.26205544
31.6120    0.0056     -4.26050122
31.6120    0.0056     -4.26050122
31.6328    0.0014     -4.26326272
31.6328    0.0014     -4.26326272
31.6677    0.0001     -4.26543570
31.6677    0.0001     -4.26543570
31.6803    0.0008     -4.26627341
31.6803    0.0008     -4.26627341
31.7037    0.0023     -4.26595767
31.7037    0.0023     -4.26595767
31.7253    0.0053     -4.26556924
31.7253    0.0053     -4.26556924
31.7418    0.0009     -4.26898303
31.7418    0.0009     -4.26898303
31.7469    0.0011     -4.26835543
31.7469    0.0011     -4.26835543
31.8215    0.0042     -4.27024466
31.8215    0.0042     -4.27024466
31.8280    0.0034     -4.27087044
31.8280    0.0034     -4.27087044
31.8415    0.0007     -4.27323149
31.8415    0.0007     -4.27323149
31.8611    0.0025     -4.27270030
31.8611    0.0025     -4.27270030
31.8646    0.0025     -4.27281826
31.8646    0.0025     -4.27281826
31.9291    0.0008     -4.27637359
31.9291    0.0008     -4.27637359
31.9540    0.0009     -4.27819788
31.9540    0.0009     -4.27819788
31.9913    0.0004     -4.27959520
31.9913    0.0004     -4.27959520
32.0306    0.0055     -4.27872569
32.0306    0.0055     -4.27872569
32.0927    0.0028     -4.28256215
32.0927    0.0028     -4.28256215
32.1782    0.0005     -4.28722770
32.1782    0.0005     -4.28722770
32.2421    0.0048     -4.28812587
32.2421    0.0048     -4.28812587
32.2480    0.0045     -4.28851998
32.2480    0.0045     -4.28851998
32.2503    0.0004     -4.29073408
32.2503    0.0004     -4.29073408
32.2538    0.0049     -4.28859249
32.2538    0.0049     -4.28859249
32.3755    0.0011     -4.29544852
32.3755    0.0011     -4.29544852
32.3868    0.0030     -4.29508485
32.3868    0.0030     -4.29508485
32.3976    0.0007     -4.29657518
32.3976    0.0007     -4.29657518
32.4113    0.0050     -4.29528060
32.4113    0.0050     -4.29528060
32.4231    0.0043     -4.29611271
32.4231    0.0043     -4.29611271
32.4290    0.0041     -4.29644761
32.4290    0.0041     -4.29644761
32.4720    0.0008     -4.30041641
32.4720    0.0008     -4.30041641
32.4925    0.0003     -4.30080081
32.4925    0.0003     -4.30080081
32.5033    0.0028     -4.30015333
32.5033    0.0028     -4.30015333
32.5264    0.0015     -4.30171015
32.5264    0.0015     -4.30171015
32.5578    0.0053     -4.30139055
32.5578    0.0053     -4.30139055
32.5923    0.0003     -4.30505365
32.5923    0.0003     -4.30505365
32.6093    0.0006     -4.30614938
32.6093    0.0006     -4.30614938
32.6661    0.0052     -4.30608077
32.6661    0.0052     -4.30608077
32.7449    0.0033     -4.31025629
32.7449    0.0033     -4.31025629
32.7528    0.0051     -4.30978543
32.7528    0.0051     -4.30978543
32.7581    0.0053     -4.30991826
32.7581    0.0053     -4.30991826
32.7821    0.0036     -4.31168132
32.7821    0.0036     -4.31168132
32.7978    0.0008     -4.31426498
32.7978    0.0008     -4.31426498
32.8479    0.0019     -4.31519313
32.8479    0.0019     -4.31519313
32.8704    0.0001     -4.31695287
32.8704    0.0001     -4.31695287
32.9046    0.0009     -4.31882317
32.9046    0.0009     -4.31882317
32.9565    0.0000     -4.32064810
32.9565    0.0000     -4.32064810
32.9930    0.0006     -4.32243190
32.9930    0.0006     -4.32243190
33.0798    0.0043     -4.32396153
33.0798    0.0043     -4.32396153
33.0801    0.0048     -4.32375439
33.0801    0.0048     -4.32375439
33.1650    0.0034     -4.32792531
33.1650    0.0034     -4.32792531
33.2615    0.0051     -4.33124680
33.2615    0.0051     -4.33124680
33.2815    0.0006     -4.33458814
33.2815    0.0006     -4.33458814
33.3019    0.0031     -4.33380407
33.3019    0.0031     -4.33380407
33.3095    0.0001     -4.33552544
33.3095    0.0001     -4.33552544
33.3105    0.0008     -4.33589032
33.3105    0.0008     -4.33589032
33.3350    0.0023     -4.33554275
33.3350    0.0023     -4.33554275
33.4848    0.0003     -4.34294593
33.4848    0.0003     -4.34294593
33.6301    0.0044     -4.34694854
33.6301    0.0044     -4.34694854
33.6385    0.0051     -4.34700517
33.6385    0.0051     -4.34700517
33.6448    0.0036     -4.34792481
33.6448    0.0036     -4.34792481
33.6455    0.0050     -4.34734112
33.6455    0.0050     -4.34734112
33.6690    0.0041     -4.34869545
33.6690    0.0041     -4.34869545
33.7593    0.0046     -4.35222088
33.7593    0.0046     -4.35222088
33.7865    0.0007     -4.35505177
33.7865    0.0007     -4.35505177
33.7885    0.0043     -4.35356574
33.7885    0.0043     -4.35356574
33.7969    0.0011     -4.35531898
33.7969    0.0011     -4.35531898
33.8076    0.0002     -4.35634674
33.8076    0.0002     -4.35634674
33.8463    0.0016     -4.35713780
33.8463    0.0016     -4.35713780
33.8571    0.0014     -4.35769723
33.8571    0.0014     -4.35769723
33.8753    0.0038     -4.35741240
33.8753    0.0038     -4.35741240
33.8854    0.0007     -4.35976947
33.8854    0.0007     -4.35976947
33.8930    0.0008     -4.36013510
33.8930    0.0008     -4.36013510
33.8999    0.0019     -4.35924625
33.8999    0.0019     -4.35924625
33.9298    0.0050     -4.35911319
33.9298    0.0050     -4.35911319
33.9324    0.0011     -4.36091786
33.9324    0.0011     -4.36091786
33.9418    0.0004     -4.36163371
33.9418    0.0004     -4.36163371
33.9505    0.0047     -4.36010331
33.9505    0.0047     -4.36010331
33.9729    0.0015     -4.36243287
33.9729    0.0015     -4.36243287
33.9807    0.0027     -4.36224831
33.9807    0.0027     -4.36224831
34.0047    0.0007     -4.36469108
34.0047    0.0007     -4.36469108
34.0176    0.0021     -4.36400278
34.0176    0.0021     -4.36400278
34.0546    0.0048     -4.36437793
34.0546    0.0048     -4.36437793
34.0716    0.0009     -4.36676672
34.0716    0.0009     -4.36676672
34.1696    0.0005     -4.37139456
34.1696    0.0005     -4.37139456
34.1817    0.0037     -4.37007637
34.1817    0.0037     -4.37007637
34.1923    0.0008     -4.37247295
34.1923    0.0008     -4.37247295
34.1988    0.0024     -4.37136176
34.1988    0.0024     -4.37136176
34.2461    0.0034     -4.37287132
34.2461    0.0034     -4.37287132
34.2606    0.0001     -4.37489480
34.2606    0.0001     -4.37489480
34.2740    0.0007     -4.37518584
34.2740    0.0007     -4.37518584
34.3119    0.0019     -4.37621849
34.3119    0.0019     -4.37621849
34.3620    0.0004     -4.37923624
34.3620    0.0004     -4.37923624
34.4425    0.0026     -4.38125317
34.4425    0.0026     -4.38125317
34.5118    0.0048     -4.38311352
34.5118    0.0048     -4.38311352
34.5384    0.0005     -4.38609416
34.5384    0.0005     -4.38609416
34.5457    0.0043     -4.38470756
34.5457    0.0043     -4.38470756
34.6602    0.0048     -4.38915404
34.6602    0.0048     -4.38915404
34.7384    0.0002     -4.39450793
34.7384    0.0002     -4.39450793
34.7473    0.0028     -4.39358512
34.7473    0.0028     -4.39358512
34.7485    0.0049     -4.39272194
34.7485    0.0049     -4.39272194
34.7732    0.0038     -4.39419536
34.7732    0.0038     -4.39419536
34.7756    0.0007     -4.39624680
34.7756    0.0007     -4.39624680
34.7761    0.0029     -4.39468593
34.7761    0.0029     -4.39468593
34.8092    0.0022     -4.39634327
34.8092    0.0022     -4.39634327
34.8619    0.0046     -4.39742709
34.8619    0.0046     -4.39742709
34.8635    0.0003     -4.39939029
34.8635    0.0003     -4.39939029
34.9160    0.0007     -4.40194801
34.9160    0.0007     -4.40194801
34.9701    0.0005     -4.40400945
34.9701    0.0005     -4.40400945
35.0015    0.0006     -4.40534572
35.0015    0.0006     -4.40534572
35.0254    0.0041     -4.40426093
35.0254    0.0041     -4.40426093
35.0946    0.0038     -4.40717134
35.0946    0.0038     -4.40717134
35.1117    0.0029     -4.40824658
35.1117    0.0029     -4.40824658
35.1141    0.0008     -4.40996203
35.1141    0.0008     -4.40996203
35.1177    0.0043     -4.40788925
35.1177    0.0043     -4.40788925
35.1246    0.0048     -4.40797654
35.1246    0.0048     -4.40797654
35.1825    0.0008     -4.41204708
35.1825    0.0008     -4.41204708
35.2228    0.0011     -4.41351831
35.2228    0.0011     -4.41351831
35.2476    0.0001     -4.41495560
35.2476    0.0001     -4.41495560
35.3015    0.0004     -4.41696714
35.3015    0.0004     -4.41696714
35.3242    0.0035     -4.41654745
35.3242    0.0035     -4.41654745
35.3486    0.0043     -4.41718005
35.3486    0.0043     -4.41718005
35.3687    0.0004     -4.42001616
35.3687    0.0004     -4.42001616
35.3702    0.0045     -4.41797141
35.3702    0.0045     -4.41797141
35.4165    0.0038     -4.42009521
35.4165    0.0038     -4.42009521
35.4219    0.0014     -4.42134989
35.4219    0.0014     -4.42134989
35.4581    0.0025     -4.42234462
35.4581    0.0025     -4.42234462
35.5339    0.0031     -4.42511085
35.5339    0.0031     -4.42511085
35.5782    0.0001     -4.42816012
35.5782    0.0001     -4.42816012
35.5912    0.0007     -4.42905548
35.5912    0.0007     -4.42905548
35.6291    0.0005     -4.43048174
35.6291    0.0005     -4.43048174
35.6888    0.0001     -4.43265773
35.6888    0.0001     -4.43265773
35.7072    0.0046     -4.43134887
35.7072    0.0046     -4.43134887
35.7112    0.0031     -4.43216453
35.7112    0.0031     -4.43216453
35.7770    0.0018     -4.43536393
35.7770    0.0018     -4.43536393
35.7794    0.0045     -4.43427148
35.7794    0.0045     -4.43427148
35.8110    0.0045     -4.43553418
35.8110    0.0045     -4.43553418
35.8850    0.0046     -4.43840739
35.8850    0.0046     -4.43840739
35.9705    0.0007     -4.44410066
35.9705    0.0007     -4.44410066
36.0089    0.0001     -4.44536833
36.0089    0.0001     -4.44536833
36.0118    0.0032     -4.44403908
36.0118    0.0032     -4.44403908
36.0729    0.0007     -4.44817536
36.0729    0.0007     -4.44817536
36.0999    0.0014     -4.44832347
36.0999    0.0014     -4.44832347
36.1088    0.0039     -4.44759112
36.1088    0.0039     -4.44759112
36.1193    0.0016     -4.44899440
36.1193    0.0016     -4.44899440
36.1410    0.0012     -4.45003578
36.1410    0.0012     -4.45003578
36.1436    0.0005     -4.45086791
36.1436    0.0005     -4.45086791
36.1849    0.0002     -4.45235424
36.1849    0.0002     -4.45235424
36.1940    0.0042     -4.45078928
36.1940    0.0042     -4.45078928
36.1990    0.0018     -4.45204357
36.1990    0.0018     -4.45204357
36.2423    0.0010     -4.45411554
36.2423    0.0010     -4.45411554
36.2505    0.0027     -4.45366506
36.2505    0.0027     -4.45366506
36.2836    0.0021     -4.45524949
36.2836    0.0021     -4.45524949
36.3362    0.0006     -4.45847168
36.3362    0.0006     -4.45847168
36.3386    0.0020     -4.45744521
36.3386    0.0020     -4.45744521
36.3402    0.0045     -4.45642178
36.3402    0.0045     -4.45642178
36.4033    0.0008     -4.46052663
36.4033    0.0008     -4.46052663
36.4272    0.0038     -4.46012897
36.4272    0.0038     -4.46012897
36.4484    0.0007     -4.46293077
36.4484    0.0007     -4.46293077
36.4854    0.0040     -4.46231767
36.4854    0.0040     -4.46231767
36.5243    0.0036     -4.46404270
36.5243    0.0036     -4.46404270
36.5375    0.0022     -4.46515374
36.5375    0.0022     -4.46515374
36.5431    0.0033     -4.46488400
36.5431    0.0033     -4.46488400
36.5850    0.0008     -4.46762387
36.5850    0.0008     -4.46762387
36.5882    0.0003     -4.46821497
36.5882    0.0003     -4.46821497
36.6233    0.0006     -4.46921377
36.6233    0.0006     -4.46921377
36.6529    0.0011     -4.47013790
36.6529    0.0011     -4.47013790
36.6704    0.0005     -4.47108389
36.6704    0.0005     -4.47108389
36.6981    0.0042     -4.47056211
36.6981    0.0042     -4.47056211
36.7338    0.0003     -4.47389589
36.7338    0.0003     -4.47389589
36.7753    0.0032     -4.47396932
36.7753    0.0032     -4.47396932
36.7837    0.0044     -4.47377853
36.7837    0.0044     -4.47377853
36.7947    0.0024     -4.47510497
36.7947    0.0024     -4.47510497
36.7950    0.0044     -4.47425344
36.7950    0.0044     -4.47425344
36.8474    0.0039     -4.47650330
36.8474    0.0039     -4.47650330
36.8732    0.0014     -4.47857446
36.8732    0.0014     -4.47857446
36.9011    0.0004     -4.48010417
36.9011    0.0004     -4.48010417
36.9079    0.0002     -4.48044011
36.9079    0.0002     -4.48044011
36.9355    0.0023     -4.48058634
36.9355    0.0023     -4.48058634
37.0455    0.0044     -4.48395102
37.0455    0.0044     -4.48395102
37.0626    0.0042     -4.48468290
37.0626    0.0042     -4.48468290
37.0790    0.0041     -4.48535583
37.0790    0.0041     -4.48535583
37.0888    0.0006     -4.48780406
37.0888    0.0006     -4.48780406
37.1090    0.0025     -4.48721801
37.1090    0.0025     -4.48721801
37.1258    0.0034     -4.48749316
37.1258    0.0034     -4.48749316
37.1772    0.0029     -4.48969018
37.1772    0.0029     -4.48969018
37.2356    0.0002     -4.49310960
37.2356    0.0002     -4.49310960
37.2431    0.0017     -4.49275619
37.2431    0.0017     -4.49275619
37.2947    0.0000     -4.49549110
37.2947    0.0000     -4.49549110
37.3332    0.0004     -4.49713007
37.3332    0.0004     -4.49713007
37.4789    0.0027     -4.50139746
37.4789    0.0027     -4.50139746
37.5745    0.0042     -4.50438161
37.5745    0.0042     -4.50438161
37.6251    0.0001     -4.50812875
37.6251    0.0001     -4.50812875
37.6295    0.0038     -4.50665937
37.6295    0.0038     -4.50665937
37.7252    0.0026     -4.51087429
37.7252    0.0026     -4.51087429
37.7572    0.0034     -4.51171222
37.7572    0.0034     -4.51171222
37.7583    0.0020     -4.51239292
37.7583    0.0020     -4.51239292
37.8111    0.0042     -4.51343327
37.8111    0.0042     -4.51343327
37.8348    0.0036     -4.51461719
37.8348    0.0036     -4.51461719
37.8613    0.0038     -4.51554205
37.8613    0.0038     -4.51554205
37.8873    0.0043     -4.51631720
37.8873    0.0043     -4.51631720
37.9028    0.0028     -4.51753608
37.9028    0.0028     -4.51753608
37.9576    0.0033     -4.51939810
37.9576    0.0033     -4.51939810
37.9806    0.0004     -4.52190382
37.9806    0.0004     -4.52190382
37.9932    0.0008     -4.52184377
37.9932    0.0008     -4.52184377
38.0008    0.0041     -4.52071543
38.0008    0.0041     -4.52071543
38.0370    0.0039     -4.52215536
38.0370    0.0039     -4.52215536
38.0474    0.0005     -4.52401799
38.0474    0.0005     -4.52401799
38.0680    0.0000     -4.52504987
38.0680    0.0000     -4.52504987
38.0866    0.0011     -4.52526313
38.0866    0.0011     -4.52526313
38.2279    0.0042     -4.52926226
38.2279    0.0042     -4.52926226
38.2285    0.0030     -4.52978416
38.2285    0.0030     -4.52978416
38.2485    0.0003     -4.53173946
38.2485    0.0003     -4.53173946
38.3264    0.0014     -4.53420980
38.3264    0.0014     -4.53420980
38.3578    0.0013     -4.53539949
38.3578    0.0013     -4.53539949
38.3597    0.0040     -4.53432324
38.3597    0.0040     -4.53432324
38.3687    0.0012     -4.53588837
38.3687    0.0012     -4.53588837
38.3790    0.0029     -4.53551723
38.3790    0.0029     -4.53551723
38.4038    0.0015     -4.53705433
38.4038    0.0015     -4.53705433
38.4130    0.0022     -4.53710190
38.4130    0.0022     -4.53710190
38.4351    0.0035     -4.53738785
38.4351    0.0035     -4.53738785
38.4364    0.0010     -4.53851652
38.4364    0.0010     -4.53851652
38.4525    0.0038     -4.53789617
38.4525    0.0038     -4.53789617
38.5065    0.0017     -4.54084069
38.5065    0.0017     -4.54084069
38.5606    0.0008     -4.54326303
38.5606    0.0008     -4.54326303
38.5625    0.0002     -4.54375335
38.5625    0.0002     -4.54375335
38.6441    0.0027     -4.54556446
38.6441    0.0027     -4.54556446
38.6654    0.0019     -4.54673010
38.6654    0.0019     -4.54673010
38.7101    0.0016     -4.54850946
38.7101    0.0016     -4.54850946
38.7408    0.0006     -4.55009111
38.7408    0.0006     -4.55009111
38.8258    0.0040     -4.55180450
38.8258    0.0040     -4.55180450
38.8568    0.0041     -4.55294042
38.8568    0.0041     -4.55294042
38.8799    0.0020     -4.55467860
38.8799    0.0020     -4.55467860
38.9055    0.0030     -4.55521769
38.9055    0.0030     -4.55521769
38.9569    0.0040     -4.55671904
38.9569    0.0040     -4.55671904
38.9762    0.0005     -4.55894908
38.9762    0.0005     -4.55894908
39.0157    0.0041     -4.55885801
39.0157    0.0041     -4.55885801
39.1066    0.0002     -4.56411439
39.1066    0.0002     -4.56411439
39.1489    0.0022     -4.56462774
39.1489    0.0022     -4.56462774
39.1571    0.0035     -4.56436987
39.1571    0.0035     -4.56436987
39.2001    0.0024     -4.56643249
39.2001    0.0024     -4.56643249
39.2332    0.0019     -4.56789146
39.2332    0.0019     -4.56789146
39.2447    0.0035     -4.56760074
39.2447    0.0035     -4.56760074
39.2475    0.0033     -4.56778799
39.2475    0.0033     -4.56778799
39.2658    0.0003     -4.56977178
39.2658    0.0003     -4.56977178
39.3138    0.0037     -4.57006115
39.3138    0.0037     -4.57006115
39.3858    0.0037     -4.57276326
39.3858    0.0037     -4.57276326
39.3943    0.0031     -4.57331978
39.3943    0.0031     -4.57331978
39.4064    0.0008     -4.57476668
39.4064    0.0008     -4.57476668
39.4302    0.0040     -4.57426742
39.4302    0.0040     -4.57426742
39.4316    0.0006     -4.57580585
39.4316    0.0006     -4.57580585
39.4715    0.0023     -4.57650633
39.4715    0.0023     -4.57650633
39.4802    0.0031     -4.57651004
39.4802    0.0031     -4.57651004
39.5235    0.0011     -4.57897364
39.5235    0.0011     -4.57897364
39.6085    0.0002     -4.58248206
39.6085    0.0002     -4.58248206
39.6695    0.0038     -4.58317821
39.6695    0.0038     -4.58317821
39.6834    0.0028     -4.58408859
39.6834    0.0028     -4.58408859
39.7815    0.0013     -4.58835028
39.7815    0.0013     -4.58835028
39.8462    0.0025     -4.59023182
39.8462    0.0025     -4.59023182
39.8904    0.0021     -4.59200624
39.8904    0.0021     -4.59200624
39.9206    0.0035     -4.59251334
39.9206    0.0035     -4.59251334
39.9299    0.0039     -4.59265865
39.9299    0.0039     -4.59265865
39.9447    0.0038     -4.59323267
39.9447    0.0038     -4.59323267
40.0028    0.0001     -4.59699276
40.0028    0.0001     -4.59699276
40.0925    0.0038     -4.59865199
40.0925    0.0038     -4.59865199
40.1012    0.0031     -4.59926518
40.1012    0.0031     -4.59926518
40.1118    0.0026     -4.59989221
40.1118    0.0026     -4.59989221
40.1666    0.0039     -4.60131081
40.1666    0.0039     -4.60131081
40.1778    0.0016     -4.60272685
40.1778    0.0016     -4.60272685
40.2109    0.0037     -4.60301296
40.2109    0.0037     -4.60301296
40.2718    0.0026     -4.60571261
40.2718    0.0026     -4.60571261
40.4473    0.0000     -4.61320863
40.4473    0.0000     -4.61320863
40.6124    0.0012     -4.61866382
40.6124    0.0012     -4.61866382
40.6284    0.0013     -4.61917329
40.6284    0.0013     -4.61917329
40.6346    0.0033     -4.61853319
40.6346    0.0033     -4.61853319
40.6501    0.0010     -4.62009398
40.6501    0.0010     -4.62009398
40.6506    0.0038     -4.61890727
40.6506    0.0038     -4.61890727
40.6648    0.0031     -4.61970116
40.6648    0.0031     -4.61970116
40.6751    0.0023     -4.62044646
40.6751    0.0023     -4.62044646
40.6981    0.0015     -4.62161949
40.6981    0.0015     -4.62161949
40.7083    0.0018     -4.62185101
40.7083    0.0018     -4.62185101
40.7235    0.0034     -4.62168000
40.7235    0.0034     -4.62168000
40.7414    0.0008     -4.62345349
40.7414    0.0008     -4.62345349
40.7436    0.0034     -4.62240274
40.7436    0.0034     -4.62240274
40.7464    0.0027     -4.62284964
40.7464    0.0027     -4.62284964
40.7663    0.0031     -4.62335438
40.7663    0.0031     -4.62335438
40.8211    0.0016     -4.62598592
40.8211    0.0016     -4.62598592
40.8242    0.0008     -4.62645026
40.8242    0.0008     -4.62645026
40.8338    0.0029     -4.62588420
40.8338    0.0029     -4.62588420
40.8859    0.0007     -4.62871885
40.8859    0.0007     -4.62871885
40.9620    0.0037     -4.63013660
40.9620    0.0037     -4.63013660
40.9633    0.0010     -4.63134367
40.9633    0.0010     -4.63134367
40.9906    0.0035     -4.63124177
40.9906    0.0035     -4.63124177
40.9971    0.0018     -4.63224335
40.9971    0.0018     -4.63224335
41.0280    0.0038     -4.63248703
41.0280    0.0038     -4.63248703
41.0831    0.0006     -4.63585390
41.0831    0.0006     -4.63585390
41.1399    0.0027     -4.63697095
41.1399    0.0027     -4.63697095
41.1416    0.0036     -4.63662175
41.1416    0.0036     -4.63662175
41.2253    0.0019     -4.64035016
41.2253    0.0019     -4.64035016
41.2381    0.0013     -4.64108226
41.2381    0.0013     -4.64108226
41.2685    0.0027     -4.64153881
41.2685    0.0027     -4.64153881
41.3322    0.0004     -4.64481093
41.3322    0.0004     -4.64481093
41.3384    0.0037     -4.64360012
41.3384    0.0037     -4.64360012
41.3678    0.0020     -4.64540278
41.3678    0.0020     -4.64540278
41.3732    0.0036     -4.64489610
41.3732    0.0036     -4.64489610
41.4734    0.0032     -4.64865098
41.4734    0.0032     -4.64865098
41.5048    0.0020     -4.65025345
41.5048    0.0020     -4.65025345
41.5634    0.0034     -4.65173926
41.5634    0.0034     -4.65173926
41.5802    0.0024     -4.65276822
41.5802    0.0024     -4.65276822
41.6322    0.0003     -4.65553156
41.6322    0.0003     -4.65553156
41.6462    0.0015     -4.65550189
41.6462    0.0015     -4.65550189
41.8347    0.0022     -4.66189030
41.8347    0.0022     -4.66189030
41.8363    0.0028     -4.66167243
41.8363    0.0028     -4.66167243
41.8876    0.0036     -4.66313468
41.8876    0.0036     -4.66313468
41.9821    0.0002     -4.66794817
41.9821    0.0002     -4.66794817
42.0067    0.0036     -4.66732467
42.0067    0.0036     -4.66732467
42.0305    0.0031     -4.66837933
42.0305    0.0031     -4.66837933
42.0862    0.0029     -4.67041383
42.0862    0.0029     -4.67041383
42.1035    0.0035     -4.67076926
42.1035    0.0035     -4.67076926
42.1094    0.0032     -4.67109426
42.1094    0.0032     -4.67109426
42.1494    0.0036     -4.67233876
42.1494    0.0036     -4.67233876
42.1504    0.0021     -4.67301251
42.1504    0.0021     -4.67301251
42.1835    0.0017     -4.67436724
42.1835    0.0017     -4.67436724
42.2138    0.0023     -4.67518896
42.2138    0.0023     -4.67518896
42.2204    0.0031     -4.67503203
42.2204    0.0031     -4.67503203
42.2759    0.0027     -4.67716239
42.2759    0.0027     -4.67716239
42.3221    0.0033     -4.67851423
42.3221    0.0033     -4.67851423
42.4056    0.0010     -4.68244227
42.4056    0.0010     -4.68244227
42.4382    0.0034     -4.68256901
42.4382    0.0034     -4.68256901
42.4480    0.0028     -4.68314132
42.4480    0.0028     -4.68314132
42.5292    0.0035     -4.68566307
42.5292    0.0035     -4.68566307
42.5979    0.0025     -4.68851204
42.5979    0.0025     -4.68851204
42.6407    0.0023     -4.69007042
42.6407    0.0023     -4.69007042
42.6666    0.0034     -4.69051763
42.6666    0.0034     -4.69051763
42.6962    0.0012     -4.69248487
42.6962    0.0012     -4.69248487
42.8452    0.0019     -4.69738479
42.8452    0.0019     -4.69738479
42.8696    0.0011     -4.69854924
42.8696    0.0011     -4.69854924
42.8804    0.0010     -4.69898555
42.8804    0.0010     -4.69898555
42.9096    0.0013     -4.69987782
42.9096    0.0013     -4.69987782
42.9421    0.0009     -4.70118365
42.9421    0.0009     -4.70118365
43.0004    0.0014     -4.70296343
43.0004    0.0014     -4.70296343
43.0051    0.0031     -4.70237941
43.0051    0.0031     -4.70237941
43.0492    0.0023     -4.70427877
43.0492    0.0023     -4.70427877
43.0545    0.0007     -4.70512954
43.0545    0.0007     -4.70512954
43.0767    0.0035     -4.70470319
43.0767    0.0035     -4.70470319
43.0946    0.0034     -4.70534843
43.0946    0.0034     -4.70534843
43.1016    0.0029     -4.70583636
43.1016    0.0029     -4.70583636
43.1140    0.0024     -4.70644994
43.1140    0.0024     -4.70644994
43.1152    0.0014     -4.70691960
43.1152    0.0014     -4.70691960
43.1398    0.0034     -4.70691267
43.1398    0.0034     -4.70691267
43.1416    0.0015     -4.70778739
43.1416    0.0015     -4.70778739
43.2171    0.0006     -4.71079869
43.2171    0.0006     -4.71079869
43.2921    0.0035     -4.71213925
43.2921    0.0035     -4.71213925
43.3328    0.0017     -4.71432070
43.3328    0.0017     -4.71432070
43.3456    0.0033     -4.71405592
